FX,ex_sec,ex_cost,opt_sec,opt_cost
53987,0.3,nan,0.09,nan
53988,0.12,nan,0.05,nan
53989,0.17,nan,0.06,nan
53990,0.12,nan,0.05,nan
53991,0.15,nan,0.06,nan
53992,0.24,nan,0.06,nan
53993,0.26,nan,0.08,nan
53994,0.04,10,0.06,8
53995,0.38,nan,0.13,nan
53996,0.33,nan,0.09,nan
53997,0.38,nan,0.08,nan
53998,0.14,13,0.24,12
53999,0.46,nan,0.14,nan
54000,0.38,nan,0.07,nan
54001,0.33,nan,0.09,nan
54002,0.04,14,0.17,11
54003,0.06,10,0.06,8
54004,0.2,nan,0.07,nan
54005,0.31,nan,0.13,nan
54006,0.17,nan,0.06,nan
54007,0.17,14,0.1,10
54008,0.3,nan,0.08,nan
54009,0.37,nan,0.11,nan
54010,0.05,14,0.06,8
54011,0.4,nan,0.15,nan
54012,0.29,nan,0.11,nan
54013,0.5,nan,0.13,nan
54014,0.13,13,0.15,10
54015,0.03,13,0.3,12
54016,0.37,nan,0.14,nan
54017,0.2,nan,0.08,nan
54018,0.28,nan,0.1,nan
54019,0.03,14,0.06,8
54020,0.1,nan,0.04,nan
54021,0.14,nan,0.09,nan
54022,0.12,nan,0.05,nan
54023,0.17,nan,0.06,nan
54024,0.28,nan,0.06,nan
54025,0.28,nan,0.04,nan
54026,0.26,nan,0.11,nan
54027,0.07,14,0.09,11
54028,0.45,nan,0.09,nan
54029,0.3,nan,0.07,nan
54030,0.22,nan,0.08,nan
54031,0.13,15,0.13,11
54032,0.25,nan,0.06,nan
54033,0.51,nan,0.11,nan
54034,0.22,nan,0.08,nan
54035,0.03,14,0.05,8
54036,0.16,nan,0.05,nan
54037,0.33,nan,0.07,nan
54038,0.13,nan,0.04,nan
54039,0.19,nan,0.1,nan
54040,0.29,nan,0.11,nan
54041,0.15,nan,0.05,nan
54042,0.3,nan,0.15,nan
54043,0.04,12,0.09,9
54044,0.26,nan,0.17,nan
54045,0.25,nan,0.1,nan
54046,0.17,nan,0.15,nan
54047,0.08,14,0.11,10
54048,0.32,nan,0.07,nan
54049,0.3,nan,0.04,nan
54050,0.27,nan,0.11,nan
54051,0.08,13,0.11,11
54052,0.1,nan,0.05,nan
54053,0.1,nan,0.07,nan
54054,0.12,nan,0.07,nan
54055,0.16,nan,0.06,nan
54056,0.15,nan,0.07,nan
54057,0.21,nan,0.08,nan
54058,0.38,nan,0.07,nan
54059,0.23,nan,0.1,nan
54060,0.23,nan,0.08,nan
54061,0.21,nan,0.07,nan
54062,0.16,nan,0.08,nan
54063,0.31,nan,0.1,nan
54064,0.36,nan,0.12,nan
54065,0.34,nan,0.11,nan
54066,0.23,nan,0.13,nan
54067,0.1,14,0.19,11
54068,0.24,nan,0.05,nan
54069,0.27,nan,0.07,nan
54070,0.13,nan,0.05,nan
54071,0.22,nan,0.07,nan
54072,0.32,nan,0.09,nan
54073,0.44,nan,0.1,nan
54074,0.33,nan,0.14,nan
54075,0.05,13,0.23,13
54076,0.23,nan,0.13,nan
54077,0.46,nan,0.17,nan
54078,0.21,nan,0.14,nan
54079,0.14,14,0.23,14
54080,0.26,nan,0.06,nan
54081,0.18,nan,0.06,nan
54082,0.17,nan,0.08,nan
54083,0.29,nan,0.07,nan
54084,0.21,nan,0.05,nan
54085,0.17,nan,0.09,nan
54086,0.15,nan,0.06,nan
54087,0.17,nan,0.08,nan
54088,0.19,nan,0.06,nan
54089,0.2,nan,0.13,nan
54090,0.39,nan,0.1,nan
54091,0.26,nan,0.07,nan
54092,0.2,nan,0.08,nan
54093,0.29,nan,0.07,nan
54094,0.19,nan,0.09,nan
54095,0.29,nan,0.11,nan
54096,0.44,nan,0.13,nan
54097,0.37,nan,0.1,nan
54098,0.24,nan,0.09,nan
54099,0.04,11,0.03,6
54100,0.31,nan,0.07,nan
54101,0.38,nan,0.13,nan
54102,0.16,nan,0.09,nan
54103,0.06,14,0.09,9
54104,0.14,nan,0.1,nan
54105,0.27,nan,0.12,nan
54106,0.46,nan,0.11,nan
54107,0.03,14,0.06,8
54108,0.39,nan,0.1,nan
54109,0.5,nan,0.12,nan
54110,0.27,nan,0.09,nan
54111,0.04,13,0.12,9
54112,0.18,nan,0.04,nan
54113,0.22,nan,0.07,nan
54114,0.24,nan,0.1,nan
54115,0.22,nan,0.09,nan
54116,0.11,nan,0.1,nan
54117,0.17,nan,0.05,nan
54118,0.14,nan,0.06,nan
54119,0.16,nan,0.05,nan
54120,0.23,nan,0.08,nan
54121,0.21,nan,0.14,nan
54122,0.22,nan,0.08,nan
54123,0.19,nan,0.1,nan
54124,0.3,nan,0.09,nan
54125,0.24,nan,0.06,nan
54126,0.2,nan,0.1,nan
54127,0.34,nan,0.12,nan
54128,0.43,nan,0.12,nan
54129,0.42,nan,0.14,nan
54130,0.29,nan,0.08,nan
54131,0.05,15,0.07,8
54132,0.18,nan,0.06,nan
54133,0.3,nan,0.14,nan
54134,0.14,nan,0.08,nan
54135,0.11,15,0.12,10
54136,0.25,nan,0.16,nan
54137,0.2,nan,0.1,nan
54138,0.28,nan,0.12,nan
54139,0.46,nan,0.15,nan
54140,0.36,nan,0.18,nan
54141,0.5,nan,0.15,nan
54142,0.25,nan,0.14,nan
54143,0.57,nan,0.28,nan
54144,0.38,nan,0.11,nan
54145,0.33,nan,0.11,nan
54146,0.13,nan,0.1,nan
54147,0.03,13,0.06,8
54148,0.08,nan,0.07,nan
54149,0.12,nan,0.1,nan
54150,0.13,nan,0.06,nan
54151,0.13,nan,0.08,nan
54152,0.37,nan,0.09,nan
54153,0.2,nan,0.08,nan
54154,0.29,nan,0.13,nan
54155,0.07,14,0.16,11
54156,0.16,nan,0.09,nan
54157,0.22,nan,0.11,nan
54158,0.2,nan,0.1,nan
54159,0.11,13,0.18,11
54160,0.37,nan,0.08,nan
54161,0.49,nan,0.11,nan
54162,0.21,nan,0.12,nan
54163,0.09,15,0.12,11
54164,0.13,nan,0.07,nan
54165,0.23,nan,0.12,nan
54166,0.1,nan,0.1,nan
54167,0.21,nan,0.09,nan
54168,0.44,nan,0.11,nan
54169,0.52,nan,0.15,nan
54170,0.32,nan,0.14,nan
54171,0.03,13,0.16,11
54172,0.28,nan,0.11,nan
54173,0.29,nan,0.08,nan
54174,0.25,nan,0.09,nan
54175,0.29,14,0.31,13
54176,0.46,nan,0.1,nan
54177,0.26,nan,0.12,nan
54178,0.25,nan,0.11,nan
54179,0.5,nan,0.11,nan
54180,0.23,nan,0.08,nan
54181,0.1,nan,0.1,nan
54182,0.11,nan,0.06,nan
54183,0.14,nan,0.07,nan
54184,0.16,nan,0.08,nan
54185,0.35,nan,0.07,nan
54186,0.5,nan,0.13,nan
54187,0.03,11,0.07,9
54188,0.22,nan,0.08,nan
54189,0.26,nan,0.08,nan
54190,0.31,nan,0.15,nan
54191,0.27,14,0.24,13
54192,0.47,nan,0.16,nan
54193,0.46,nan,0.13,nan
54194,0.22,nan,0.11,nan
54195,0.07,14,0.24,11
54196,0.11,nan,0.06,nan
54197,0.18,nan,0.06,nan
54198,0.15,nan,0.06,nan
54199,0.21,nan,0.08,nan
54200,0.39,nan,0.09,nan
54201,0.39,nan,0.13,nan
54202,0.53,nan,0.21,nan
54203,0.06,13,0.34,12
54204,0.24,nan,0.11,nan
54205,0.27,nan,0.13,nan
54206,0.22,nan,0.1,nan
54207,0.07,15,0.3,13
54208,0.04,13,0.06,8
54209,0.33,nan,0.1,nan
54210,0.05,14,0.05,8
54211,0.03,13,0.04,6
54212,0.17,nan,0.05,nan
54213,0.12,nan,0.05,nan
54214,0.15,nan,0.07,nan
54215,0.21,nan,0.05,nan
54216,0.05,12,0.09,11
54217,0.25,nan,0.08,nan
54218,0.04,13,0.1,11
54219,0.03,12,0.06,8
54220,0.1,14,0.12,11
54221,0.28,nan,0.11,nan
54222,0.09,14,0.14,11
54223,0.04,12,0.09,9
54224,0.04,10,0.06,8
54225,0.04,12,0.03,6
54226,0.14,14,0.19,11
54227,0.03,13,0.04,6
54228,0.29,nan,0.08,nan
54229,0.04,13,0.08,9
54230,0.14,nan,0.16,nan
54231,0.11,14,0.14,10
54232,0.06,13,0.07,9
54233,0.05,14,0.06,8
54234,0.13,14,0.17,11
54235,0.06,14,0.11,9
54236,0.14,14,0.13,10
54237,0.04,13,0.15,9
54238,0.3,14,0.22,13
54239,0.03,13,0.11,8
54240,0.12,11,0.09,11
54241,0.26,nan,0.12,nan
54242,0.34,nan,0.14,nan
54243,0.04,13,0.06,8
54244,0.11,nan,0.07,nan
54245,0.15,nan,0.08,nan
54246,0.12,nan,0.05,nan
54247,0.16,nan,0.04,nan
54248,0.23,nan,0.06,nan
54249,0.42,nan,0.1,nan
54250,0.05,10,0.07,9
54251,0.06,14,0.08,9
54252,0.2,nan,0.1,nan
54253,0.22,nan,0.09,nan
54254,0.06,14,0.34,13
54255,0.15,15,0.36,13
54256,0.04,13,0.2,11
54257,0.07,13,0.06,8
54258,0.07,13,0.19,11
54259,0.03,12,0.06,8
54260,0.23,nan,0.12,nan
54261,0.04,14,0.09,10
54262,0.2,nan,0.07,nan
54263,0.16,14,0.23,14
54264,0.26,13,0.5,13
54265,0.5,nan,0.16,nan
54266,0.06,13,0.29,12
54267,0.04,14,0.14,9
54268,0.39,15,0.34,14
54269,0.28,nan,0.3,nan
54270,0.24,15,0.31,13
54271,0.06,13,0.1,9
54272,0.52,nan,0.07,nan
54273,0.2,nan,0.07,nan
54274,0.17,nan,0.05,nan
54275,0.28,nan,0.09,nan
54276,0.1,nan,0.04,nan
54277,0.1,nan,0.08,nan
54278,0.15,nan,0.04,nan
54279,0.15,nan,0.07,nan
54280,0.28,nan,0.07,nan
54281,0.19,nan,0.07,nan
54282,0.29,nan,0.07,nan
54283,0.24,nan,0.1,nan
54284,0.22,nan,0.06,nan
54285,0.16,nan,0.12,nan
54286,0.2,nan,0.09,nan
54287,0.27,nan,0.08,nan
54288,0.1,nan,0.04,nan
54289,0.32,nan,0.05,nan
54290,0.17,nan,0.05,nan
54291,0.28,nan,0.06,nan
54292,0.12,nan,0.04,nan
54293,0.1,nan,0.06,nan
54294,0.15,nan,0.05,nan
54295,0.13,nan,0.06,nan
54296,0.23,nan,0.06,nan
54297,0.14,nan,0.06,nan
54298,0.27,nan,0.05,nan
54299,0.32,nan,0.11,nan
54300,0.54,nan,0.05,nan
54301,0.29,nan,0.07,nan
54302,0.17,nan,0.05,nan
54303,0.28,nan,0.05,nan
54304,0.17,nan,0.04,nan
54305,0.2,nan,0.05,nan
54306,0.17,nan,0.07,nan
54307,0.31,nan,0.07,nan
54308,0.1,nan,0.05,nan
54309,0.27,nan,0.06,nan
54310,0.1,nan,0.06,nan
54311,0.16,nan,0.09,nan
54312,0.27,nan,0.05,nan
54313,0.31,nan,0.06,nan
54314,0.36,nan,0.08,nan
54315,0.24,nan,0.13,nan
54316,0.16,nan,0.05,nan
54317,0.26,nan,0.05,nan
54318,0.2,nan,0.1,nan
54319,0.22,nan,0.11,nan
54320,0.38,nan,0.08,nan
54321,0.36,nan,0.06,nan
54322,0.21,nan,0.07,nan
54323,0.24,nan,0.08,nan
54324,0.1,nan,0.06,nan
54325,0.1,nan,0.09,nan
54326,0.1,nan,0.06,nan
54327,0.13,nan,0.06,nan
54328,0.2,nan,0.06,nan
54329,0.2,nan,0.08,nan
54330,0.32,nan,0.08,nan
54331,0.28,nan,0.08,nan
54332,0.23,nan,0.07,nan
54333,0.25,nan,0.09,nan
54334,0.19,nan,0.08,nan
54335,0.38,nan,0.14,nan
54336,0.19,nan,0.05,nan
54337,0.25,nan,0.08,nan
54338,0.32,nan,0.09,nan
54339,0.25,nan,0.09,nan
54340,0.04,14,0.07,11
54341,0.09,13,0.08,13
54342,0.15,nan,0.05,nan
54343,0.16,13,0.13,13
54344,0.21,nan,0.06,nan
54345,0.29,nan,0.06,nan
54346,0.22,nan,0.08,nan
54347,0.21,nan,0.11,nan
54348,0.07,13,0.15,13
54349,0.25,nan,0.09,nan
54350,0.23,14,0.16,13
54351,0.38,nan,0.13,nan
54352,0.07,14,0.06,11
54353,0.12,14,0.07,13
54354,0.18,nan,0.05,nan
54355,0.16,14,0.12,13
54356,0.27,nan,0.08,nan
54357,0.03,14,0.1,11
54358,0.22,nan,0.06,nan
54359,0.18,13,0.16,13
54360,0.27,nan,0.08,nan
54361,0.27,nan,0.09,nan
54362,0.21,13,0.1,13
54363,0.33,nan,0.11,nan
54364,0.37,nan,0.1,nan
54365,0.36,nan,0.08,nan
54366,0.3,nan,0.1,nan
54367,0.08,15,0.15,11
54368,0.24,nan,0.05,nan
54369,0.43,nan,0.11,nan
54370,0.27,nan,0.11,nan
54371,0.3,nan,0.08,nan
54372,0.15,nan,0.05,nan
54373,0.19,nan,0.06,nan
54374,0.09,14,0.12,13
54375,0.23,nan,0.07,nan
54376,0.22,nan,0.1,nan
54377,0.41,nan,0.06,nan
54378,0.23,nan,0.09,nan
54379,0.42,nan,0.11,nan
54380,0.3,nan,0.06,nan
54381,0.54,nan,0.07,nan
54382,0.23,nan,0.14,nan
54383,0.3,nan,0.12,nan
54384,0.05,13,0.13,13
54385,0.27,nan,0.09,nan
54386,0.08,13,0.11,13
54387,0.32,nan,0.15,nan
54388,0.83,nan,0.1,nan
54389,0.26,nan,0.08,nan
54390,0.17,nan,0.09,nan
54391,0.08,14,0.11,11
54392,0.38,nan,0.09,nan
54393,0.19,nan,0.1,nan
54394,0.31,nan,0.09,nan
54395,0.37,nan,0.09,nan
54396,0.3,nan,0.12,nan
54397,0.47,nan,0.09,nan
54398,0.24,nan,0.13,nan
54399,0.3,nan,0.14,nan
54400,0.24,nan,0.07,nan
54401,0.22,nan,0.06,nan
54402,0.31,nan,0.05,nan
54403,0.33,nan,0.11,nan
54404,0.1,nan,0.05,nan
54405,0.08,nan,0.13,nan
54406,0.09,nan,0.06,nan
54407,0.13,nan,0.08,nan
54408,0.19,nan,0.06,nan
54409,0.14,nan,0.05,nan
54410,0.48,nan,0.08,nan
54411,0.49,nan,0.12,nan
54412,0.2,nan,0.11,nan
54413,0.2,nan,0.07,nan
54414,0.15,nan,0.07,nan
54415,0.25,nan,0.11,nan
54416,0.19,nan,0.04,nan
54417,0.19,nan,0.11,nan
54418,0.2,nan,0.06,nan
54419,0.16,nan,0.06,nan
54420,0.09,nan,0.05,nan
54421,0.14,nan,0.08,nan
54422,0.17,nan,0.07,nan
54423,0.12,nan,0.05,nan
54424,0.27,nan,0.05,nan
54425,0.24,nan,0.1,nan
54426,0.2,nan,0.07,nan
54427,0.21,nan,0.09,nan
54428,0.32,nan,0.08,nan
54429,0.22,nan,0.1,nan
54430,0.14,nan,0.07,nan
54431,0.31,nan,0.07,nan
54432,0.24,nan,0.07,nan
54433,0.1,nan,0.06,nan
54434,0.16,nan,0.11,nan
54435,0.22,nan,0.08,nan
54436,0.09,nan,0.05,nan
54437,0.1,nan,0.05,nan
54438,0.13,nan,0.08,nan
54439,0.1,nan,0.05,nan
54440,0.33,nan,0.09,nan
54441,0.23,nan,0.07,nan
54442,0.27,nan,0.11,nan
54443,0.3,nan,0.12,nan
54444,0.27,nan,0.07,nan
54445,0.27,nan,0.09,nan
54446,0.41,nan,0.11,nan
54447,0.43,nan,0.1,nan
54448,0.23,nan,0.08,nan
54449,0.25,nan,0.1,nan
54450,0.18,nan,0.11,nan
54451,0.21,nan,0.1,nan
54452,0.08,nan,0.08,nan
54453,0.18,nan,0.09,nan
54454,0.09,nan,0.1,nan
54455,0.1,nan,0.08,nan
54456,0.29,nan,0.08,nan
54457,0.25,nan,0.1,nan
54458,0.42,nan,0.11,nan
54459,0.43,nan,0.11,nan
54460,0.25,nan,0.08,nan
54461,0.26,nan,0.11,nan
54462,0.3,nan,0.12,nan
54463,0.38,nan,0.11,nan
54464,0.07,13,0.09,11
54465,0.17,nan,0.05,nan
54466,0.24,nan,0.05,nan
54467,0.07,13,0.14,13
54468,0.23,nan,0.07,nan
54469,0.22,nan,0.08,nan
54470,0.15,nan,0.05,nan
54471,0.22,nan,0.08,nan
54472,0.14,14,0.09,13
54473,0.25,nan,0.05,nan
54474,0.12,14,0.08,13
54475,0.31,nan,0.1,nan
54476,0.05,14,0.12,11
54477,0.18,nan,0.06,nan
54478,0.18,14,0.15,13
54479,0.14,14,0.13,11
54480,0.35,nan,0.08,nan
54481,0.34,nan,0.06,nan
54482,0.24,nan,0.08,nan
54483,0.4,nan,0.07,nan
54484,0.04,16,0.13,12
54485,0.11,14,0.14,12
54486,0.2,nan,0.07,nan
54487,0.05,14,0.32,14
54488,0.3,nan,0.06,nan
54489,0.22,nan,0.11,nan
54490,0.27,nan,0.08,nan
54491,0.45,nan,0.13,nan
54492,0.08,16,0.14,12
54493,0.18,16,0.23,14
54494,0.06,15,0.18,14
54495,0.14,15,0.12,12
54496,0.13,14,0.08,13
54497,0.28,nan,0.07,nan
54498,0.14,14,0.1,13
54499,0.26,nan,0.08,nan
54500,0.2,nan,0.07,nan
54501,0.2,nan,0.09,nan
54502,0.22,nan,0.09,nan
54503,0.28,nan,0.08,nan
54504,0.27,nan,0.08,nan
54505,0.11,nan,0.05,nan
54506,0.49,nan,0.09,nan
54507,0.39,nan,0.13,nan
54508,0.37,nan,0.09,nan
54509,0.32,nan,0.08,nan
54510,0.16,14,0.13,11
54511,0.82,nan,0.12,nan
54512,0.07,14,0.1,11
54513,0.34,nan,0.08,nan
54514,0.08,13,0.14,13
54515,0.08,15,0.13,11
54516,0.06,15,0.17,12
54517,0.16,15,0.18,14
54518,0.09,14,0.15,14
54519,0.03,15,0.13,12
54520,0.22,nan,0.1,nan
54521,0.41,nan,0.15,nan
54522,0.07,15,0.12,11
54523,0.34,nan,0.13,nan
54524,0.27,15,0.29,14
54525,0.39,nan,0.15,nan
54526,0.07,16,0.18,12
54527,0.61,nan,0.19,nan
54528,0.03,10,0.02,4
54529,0.03,13,0.03,6
54530,0.05,13,0.06,8
54531,0.05,11,0.05,8
54532,0.16,nan,0.06,nan
54533,0.03,16,0.04,6
54534,0.17,nan,0.06,nan
54535,0.04,13,0.06,9
54536,0.15,nan,0.06,nan
54537,0.14,nan,0.1,nan
54538,0.04,12,0.05,8
54539,0.09,13,0.12,11
54540,0.34,nan,0.11,nan
54541,0.25,nan,0.1,nan
54542,0.18,nan,0.08,nan
54543,0.04,15,0.04,6
54544,0.18,nan,0.05,nan
54545,0.04,11,0.04,6
54546,0.26,nan,0.07,nan
54547,0.05,10,0.07,9
54548,0.22,nan,0.07,nan
54549,0.05,15,0.09,9
54550,0.11,nan,0.06,nan
54551,0.03,14,0.22,13
54552,0.22,nan,0.12,nan
54553,0.21,nan,0.07,nan
54554,0.48,nan,0.08,nan
54555,0.05,13,0.11,9
54556,0.34,nan,0.12,nan
54557,0.3,nan,0.09,nan
54558,0.14,nan,0.1,nan
54559,0.04,13,0.1,9
54560,0.31,nan,0.07,nan
54561,0.23,nan,0.03,nan
54562,0.04,14,0.05,8
54563,0.06,12,0.12,11
54564,0.2,nan,0.06,nan
54565,0.18,nan,0.07,nan
54566,0.15,nan,0.08,nan
54567,0.03,14,0.1,9
54568,0.32,nan,0.06,nan
54569,0.44,nan,0.07,nan
54570,0.07,12,0.13,11
54571,0.32,nan,0.1,nan
54572,0.21,nan,0.09,nan
54573,0.28,nan,0.08,nan
54574,0.21,nan,0.11,nan
54575,0.05,12,0.08,8
54576,0.48,nan,0.12,nan
54577,0.4,nan,0.1,nan
54578,0.32,nan,0.08,nan
54579,0.03,13,0.04,6
54580,0.16,nan,0.09,nan
54581,0.37,nan,0.1,nan
54582,0.13,nan,0.08,nan
54583,0.03,13,0.08,9
54584,0.2,nan,0.13,nan
54585,0.21,nan,0.08,nan
54586,0.39,nan,0.09,nan
54587,0.05,10,0.07,8
54588,0.46,nan,0.12,nan
54589,0.34,nan,0.12,nan
54590,0.19,nan,0.09,nan
54591,0.04,14,0.13,9
54592,0.04,14,0.08,11
54593,0.11,13,0.1,13
54594,0.14,nan,0.06,nan
54595,0.11,13,0.14,13
54596,0.37,nan,0.11,nan
54597,0.09,14,0.12,11
54598,0.16,nan,0.07,nan
54599,0.13,14,0.21,13
54600,0.25,nan,0.08,nan
54601,0.2,nan,0.07,nan
54602,0.11,13,0.12,13
54603,0.28,nan,0.11,nan
54604,0.37,nan,0.12,nan
54605,0.37,nan,0.12,nan
54606,0.23,nan,0.08,nan
54607,0.15,15,0.12,11
54608,0.43,nan,0.15,nan
54609,0.16,14,0.1,11
54610,0.22,nan,0.05,nan
54611,0.38,14,0.16,13
54612,0.32,nan,0.09,nan
54613,0.03,15,0.05,7
54614,0.16,nan,0.06,nan
54615,0.05,14,0.07,9
54616,0.19,nan,0.06,nan
54617,0.23,nan,0.06,nan
54618,0.33,nan,0.1,nan
54619,0.13,14,0.27,13
54620,0.27,nan,0.1,nan
54621,0.07,12,0.05,9
54622,0.21,nan,0.1,nan
54623,0.03,15,0.07,9
54624,0.17,nan,0.06,nan
54625,0.27,nan,0.05,nan
54626,0.07,14,0.12,13
54627,0.27,nan,0.07,nan
54628,0.13,nan,0.08,nan
54629,0.16,nan,0.09,nan
54630,0.18,nan,0.15,nan
54631,0.22,14,0.16,13
54632,0.24,nan,0.07,nan
54633,0.25,nan,0.1,nan
54634,0.28,nan,0.08,nan
54635,0.25,nan,0.09,nan
54636,0.31,nan,0.07,nan
54637,0.19,nan,0.07,nan
54638,0.3,nan,0.1,nan
54639,0.33,nan,0.18,nan
54640,0.39,nan,0.11,nan
54641,0.33,nan,0.08,nan
54642,0.23,nan,0.12,nan
54643,0.05,15,0.2,11
54644,0.41,nan,0.12,nan
54645,0.07,13,0.07,9
54646,0.2,nan,0.09,nan
54647,0.04,15,0.07,9
54648,0.28,nan,0.09,nan
54649,0.27,nan,0.08,nan
54650,0.32,nan,0.23,nan
54651,0.37,nan,0.13,nan
54652,0.24,nan,0.12,nan
54653,0.19,nan,0.1,nan
54654,0.27,nan,0.09,nan
54655,0.12,16,0.19,12
54656,0.03,16,0.03,6
54657,0.06,14,0.04,8
54658,0.12,13,0.09,11
54659,0.03,13,0.07,8
54660,0.18,nan,0.09,nan
54661,0.03,14,0.04,8
54662,0.16,nan,0.07,nan
54663,0.05,13,0.08,9
54664,0.05,14,0.05,8
54665,0.1,13,0.09,11
54666,0.03,15,0.06,8
54667,0.08,12,0.18,11
54668,0.04,13,0.09,8
54669,0.04,12,0.08,9
54670,0.31,nan,0.11,nan
54671,0.03,11,0.11,9
54672,0.37,nan,0.07,nan
54673,0.03,14,0.04,8
54674,0.24,nan,0.05,nan
54675,0.08,13,0.06,9
54676,0.14,nan,0.07,nan
54677,0.04,13,0.18,11
54678,0.17,nan,0.08,nan
54679,0.23,13,0.24,13
54680,0.25,nan,0.1,nan
54681,0.09,14,0.13,11
54682,0.28,nan,0.08,nan
54683,0.07,14,0.2,11
54684,0.45,nan,0.1,nan
54685,0.18,13,0.22,11
54686,0.27,nan,0.08,nan
54687,0.09,14,0.25,12
54688,0.05,13,0.04,8
54689,0.08,13,0.08,11
54690,0.03,12,0.05,8
54691,0.11,13,0.15,11
54692,0.21,nan,0.07,nan
54693,0.05,13,0.14,11
54694,0.23,nan,0.1,nan
54695,0.05,14,0.19,11
54696,0.34,nan,0.18,nan
54697,0.22,nan,0.11,nan
54698,0.03,10,0.03,6
54699,0.07,13,0.06,8
54700,0.31,nan,0.13,nan
54701,0.42,nan,0.11,nan
54702,0.37,nan,0.11,nan
54703,0.05,10,0.09,9
54704,0.05,13,0.05,8
54705,0.08,14,0.08,9
54706,0.28,nan,0.11,nan
54707,0.03,13,0.12,9
54708,0.19,nan,0.09,nan
54709,0.04,14,0.2,11
54710,0.17,nan,0.09,nan
54711,0.05,14,0.29,12
54712,0.51,nan,0.12,nan
54713,0.27,nan,0.15,nan
54714,0.44,nan,0.14,nan
54715,0.03,14,0.13,9
54716,0.3,nan,0.22,nan
54717,0.57,nan,0.17,nan
54718,0.25,nan,0.09,nan
54719,0.05,14,0.59,12
54720,0.03,13,0.02,4
54721,0.05,13,0.04,6
54722,0.03,12,0.05,8
54723,0.03,13,0.05,8
54724,0.04,11,0.06,8
54725,0.03,13,0.03,6
54726,0.05,14,0.09,12
54727,0.04,13,0.07,9
54728,0.03,10,0.03,6
54729,0.04,11,0.05,8
54730,0.03,14,0.05,8
54731,0.09,13,0.1,9
54732,0.03,14,0.04,6
54733,0.03,13,0.04,7
54734,0.03,15,0.08,9
54735,0.03,13,0.04,6
54736,0.07,12,0.07,8
54737,0.03,11,0.04,6
54738,0.1,14,0.1,12
54739,0.05,14,0.09,9
54740,0.1,15,0.12,12
54741,0.03,15,0.02,5
54742,0.17,nan,0.11,nan
54743,0.04,14,0.08,9
54744,0.07,12,0.11,10
54745,0.06,12,0.05,8
54746,0.04,14,0.08,10
54747,0.09,13,0.31,12
54748,0.1,16,0.07,8
54749,0.04,15,0.05,7
54750,0.08,14,0.08,10
54751,0.04,11,0.05,7
54752,0.04,12,0.05,6
54753,0.05,12,0.05,8
54754,0.03,12,0.05,8
54755,0.05,13,0.07,9
54756,0.04,15,0.07,10
54757,0.05,13,0.06,8
54758,0.05,14,0.09,10
54759,0.04,13,0.35,12
54760,0.34,nan,0.13,nan
54761,0.37,nan,0.11,nan
54762,0.03,12,0.03,6
54763,0.05,14,0.1,9
54764,0.16,14,0.2,11
54765,0.57,nan,0.17,nan
54766,0.08,13,0.17,10
54767,0.03,14,0.1,9
54768,0.03,15,0.03,6
54769,0.04,15,0.04,7
54770,0.04,14,0.07,9
54771,0.04,13,0.04,6
54772,0.08,13,0.06,8
54773,0.04,14,0.06,7
54774,0.07,14,0.1,10
54775,0.04,14,0.08,7
54776,0.06,14,0.13,11
54777,0.61,nan,0.17,nan
54778,0.03,14,0.17,10
54779,0.05,15,0.11,9
54780,0.04,16,0.18,12
54781,0.57,nan,0.35,nan
54782,0.27,15,0.59,14
54783,0.03,15,0.05,7
54784,0.26,nan,0.04,nan
54785,0.26,nan,0.09,nan
54786,0.2,nan,0.1,nan
54787,0.3,nan,0.11,nan
54788,0.1,nan,0.04,nan
54789,0.13,nan,0.05,nan
54790,0.12,nan,0.08,nan
54791,0.13,nan,0.05,nan
54792,0.36,nan,0.05,nan
54793,0.19,nan,0.07,nan
54794,0.28,nan,0.1,nan
54795,0.28,nan,0.13,nan
54796,0.25,nan,0.06,nan
54797,0.36,nan,0.1,nan
54798,0.24,nan,0.1,nan
54799,0.39,nan,0.08,nan
54800,0.18,nan,0.04,nan
54801,0.25,nan,0.07,nan
54802,0.21,nan,0.06,nan
54803,0.26,nan,0.06,nan
54804,0.1,nan,0.06,nan
54805,0.11,nan,0.05,nan
54806,0.13,nan,0.06,nan
54807,0.2,nan,0.07,nan
54808,0.18,nan,0.07,nan
54809,0.21,nan,0.09,nan
54810,0.22,nan,0.1,nan
54811,0.24,nan,0.09,nan
54812,0.31,nan,0.05,nan
54813,0.23,nan,0.06,nan
54814,0.29,nan,0.05,nan
54815,0.37,nan,0.06,nan
54816,0.2,nan,0.05,nan
54817,0.26,nan,0.06,nan
54818,0.2,nan,0.09,nan
54819,0.32,nan,0.09,nan
54820,0.11,nan,0.06,nan
54821,0.14,nan,0.08,nan
54822,0.12,nan,0.08,nan
54823,0.15,nan,0.06,nan
54824,0.22,nan,0.06,nan
54825,0.4,nan,0.07,nan
54826,0.2,nan,0.1,nan
54827,0.43,nan,0.1,nan
54828,0.3,nan,0.06,nan
54829,0.23,nan,0.11,nan
54830,0.16,nan,0.08,nan
54831,0.45,nan,0.08,nan
54832,0.41,nan,0.05,nan
54833,0.3,nan,0.08,nan
54834,0.22,nan,0.07,nan
54835,0.3,nan,0.08,nan
54836,0.13,nan,0.08,nan
54837,0.12,nan,0.07,nan
54838,0.13,nan,0.07,nan
